name;stars;contributors;commits;sbom_code;URL;path;dependencies;licenses;critical;high;medium;low;quality;format;version
github.com/ProfessorManhattan/semantic-release-gh;0;0;0;8gr356gntx1pt3n16ig3.json;https://github.com/ProfessorManhattan/semantic-release-gh/blob/ae643c43d2b83081834542a3a8955f2aefa8c440/local/cyclonedx-npm-npm.json;local/cyclonedx-npm-npm.json;2177;0;4;23;22;1;5.65;JSON;CycloneDX
github.com/RogueScholar/service.addonsync;18;0;0;g3sd6kwesitmdnubo145.spdx;https://github.com/RogueScholar/service.addonsync/blob/9752713be29f4bba2266cac7dea11de2597da5d5/service.addonsync-v101.0.2.spdx;service.addonsync-v101.0.2.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/SBOMit/protobomit;10;0;0;ljjqiggvijk19nwhamz1.sbom;https://github.com/SBOMit/protobomit/blob/9ff882c9d31bde82b35e1b086945fd63755f58eb/pkg/new_sbom_file.sbom;pkg/new_sbom_file.sbom;45;0;0;3;7;0;4.25;JSON;CycloneDX
github.com/STEllAR-GROUP/hpx;2520;100;553;ix8k3abzu35yh1d4igvm.spdx;https://github.com/STEllAR-GROUP/hpx/blob/404e3c80fb57a4e47098fa14e44a42566247ddc4/hpx.spdx;hpx.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/STEllAR-GROUP/hpx-local;4;0;0;ktbx5lrrjc9hve0kbnyu.spdx;https://github.com/STEllAR-GROUP/hpx-local/blob/fd1a6c59d84944f56130e9c834d8373ebb40b31c/hpx.spdx;hpx.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/SamuraiAku/PkgToSoftwareBOM.jl;17;0;0;nhyrnam9g5ptyw28izv6.json;https://github.com/SamuraiAku/PkgToSoftwareBOM.jl/blob/9a176189d3a35d333a8775c6a1dc696d7a3b200d/PkgToSoftwareBOM.spdx.json;PkgToSoftwareBOM.spdx.json;23;22;0;0;0;0;6.96;JSON;SPDX
github.com/SamuraiAku/SPDX.jl;5;0;0;c1xop82th6xtdwlqyp9u.json;https://github.com/SamuraiAku/SPDX.jl/blob/c6dc50fb768ba4fcccb39f33e64fa731fe453903/SPDX.spdx.json;SPDX.spdx.json;15;1;0;0;0;0;6.58;JSON;SPDX
github.com/Santandersecurityresearch/asvs;154;0;0;zdfyrusy0z3ejgv2ixl0.json;https://github.com/Santandersecurityresearch/asvs/blob/60af346ddc3ecbfdd7b887e8bd7b6937f6d828cb/bom.json;bom.json;24;0;0;5;4;1;6.52;JSON;CycloneDX
github.com/ShaoChiehLien/Car-Speed-Detection;;0;0;muopexkujq3y9z61jbc7.json;https://github.com/ShaoChiehLien/Car-Speed-Detection/blob/172bac9c6154be9ccd8b16aa0755abad6ec30c26/docs/source/bom.json;docs/source/bom.json;49;46;8;105;199;103;5.91;JSON;CycloneDX
github.com/ShaoChiehLien/Car-Speed-Detection;;0;0;xomui3oomarj7pkiorlt.json;https://github.com/ShaoChiehLien/Car-Speed-Detection/blob/172bac9c6154be9ccd8b16aa0755abad6ec30c26/docs/build/html/_downloads/3e340637791df4387edfe4757ee34a74/bom.json;docs/build/html/_downloads/3e340637791df4387edfe4757ee34a74/bom.json;49;46;8;105;199;103;5.91;JSON;CycloneDX
github.com/Siemens-Healthineers/K2s;35;0;0;s995ev8k3nahuvytaxk2.xml;https://github.com/Siemens-Healthineers/K2s/releases/download/v1.0.0/K2s-1.0.0.zip;build\bom\k2s-bom.xml;3379;349;2;119;181;17;7.03;XML;CycloneDX
github.com/Siemens-Healthineers/K2s;35;0;0;933s6yrx6nswhxc981iv.json;https://github.com/Siemens-Healthineers/K2s/releases/download/v1.0.0/K2s-1.0.0.zip;build\bom\k2s-bom.json;3379;411;2;119;181;17;7.03;JSON;CycloneDX
github.com/Siemens-Healthineers/K2s;35;0;0;cz9j4620cauosjnhi5rn.json;https://github.com/Siemens-Healthineers/K2s/releases/download/v1.0.0/K2s-1.0.0.zip;build\bom\merge\k2s-static.json;27;0;0;0;0;0;6.48;JSON;CycloneDX
github.com/Siemens-Healthineers/K2s;35;0;0;ittyyqb5y72c23res1y6.json;https://github.com/Siemens-Healthineers/K2s/blob/5969204df16392198093940b615598b153119f2f/build/bom/merge/k2s-static.json;build/bom/merge/k2s-static.json;27;0;0;0;0;0;6.91;JSON;CycloneDX
github.com/Tazmainiandevil/Useful.Extensions;17;0;0;mc6rqt5y0egj411m5pfu.json;https://github.com/Tazmainiandevil/Useful.Extensions/blob/d57b3fa1693245c0a4dc2ea0434de8855dc0ef2c/outputs/sbom.json;outputs/sbom.json;220;0;1;2;1;1;6.52;JSON;SPDX
github.com/TermySequence/termy-doc;0;0;0;3893j6ox2e8svqaeakbt.spdx;https://github.com/TermySequence/termy-doc/blob/3a14d363a7120e837d1f292c8f93f79ba912ebc1/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/TermySequence/termy-emoji;0;0;0;khm9727cjzmtjec77qug.spdx;https://github.com/TermySequence/termy-emoji/blob/3192e859d1fb5d3abd5d504145f361ec4424d5c3/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/TermySequence/termy-icon-theme;0;0;0;61n06lm24qsikc2gm1og.spdx;https://github.com/TermySequence/termy-icon-theme/blob/2b6d5e42893332ebb8304555c920c2e7db7f4d24/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/TermySequence/termy-website;0;0;0;yv53fo9th0d18j7nsh1p.spdx;https://github.com/TermySequence/termy-website/blob/17e108288028f572d2c2bfa4678a28b7af465f1c/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/TermySequence/termysequence;16;0;0;e0u027tjag3m9jkpriy1.spdx;https://github.com/TermySequence/termysequence/blob/a531dc2278979dbe6a82c6a6d10cd1e496d00315/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/TermySequence/v8-linux;0;0;0;ofdjr83zvuntoajskw79.spdx;https://github.com/TermySequence/v8-linux/blob/46185544d44522b924aea1d07ad1733630e03af5/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/ThomasVitale/scs-demo-binary;0;0;0;uv1mwq94mqg102zuaqjg.json;https://github.com/ThomasVitale/scs-demo-binary/releases/download/v1.0.0/scs-demo-binary_1.0.0_sbom.spdx.json;scs-demo-binary_1.0.0_sbom.spdx.json;0;0;0;0;0;0;4.13;JSON;SPDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;b8jbde59jwfj9qe3kig8.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/spdx/gradle/bom-syft.spdx.json;sbom/spdx/gradle/bom-syft.spdx.json;39;45;0;0;0;0;8.89;JSON;SPDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;48z7bhi144zzo5vgm8ny.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/spdx/gradle/bom-trivy.spdx.json;sbom/spdx/gradle/bom-trivy.spdx.json;1;0;0;0;0;0;6.09;JSON;SPDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;9xtf6sh5y0qaxdncz9zz.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/spdx/gradle/bom-oci-syft.spdx.json;sbom/spdx/gradle/bom-oci-syft.spdx.json;108;68;0;0;1;0;8.49;JSON;SPDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;1h00dlmplutkyuykmk7p.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/cyclonedx/maven/bom-syft.cdx.json;sbom/cyclonedx/maven/bom-syft.cdx.json;32;18;0;0;0;0;8.01;JSON;CycloneDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;sf2ctjb9mndufp3gygln.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/cyclonedx/gradle/bom-syft.cdx.json;sbom/cyclonedx/gradle/bom-syft.cdx.json;38;20;0;0;0;0;8.0;JSON;CycloneDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;mzy8xp0s0hc7voj0das2.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/cyclonedx/maven/bom-cdxgen.cdx.json;sbom/cyclonedx/maven/bom-cdxgen.cdx.json;110;24;0;0;1;0;7.87;JSON;CycloneDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;j0qeymdli5gamsqr90rm.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/cyclonedx/gradle/bom-cdxgen.cdx.json;sbom/cyclonedx/gradle/bom-cdxgen.cdx.json;72;0;0;0;0;1;7.67;JSON;CycloneDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;yhji5ffke1puiutg58s9.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/cyclonedx/maven/bom-oci-syft.cdx.json;sbom/cyclonedx/maven/bom-oci-syft.cdx.json;102;22;0;0;1;0;7.63;JSON;CycloneDX
github.com/ThomasVitale/supply-chain-security-java;10;0;0;9nqocumc2ghkgn8h35fv.json;https://github.com/ThomasVitale/supply-chain-security-java/blob/e35daa617d2453e4fcd8261532f9cf953e1ddb95/sbom/cyclonedx/gradle/bom-oci-syft.cdx.json;sbom/cyclonedx/gradle/bom-oci-syft.cdx.json;108;24;0;0;1;0;7.64;JSON;CycloneDX
github.com/Ultragreen/carioca;4;0;0;mrvuwov3aekf5r3wxyeh.xml;https://github.com/Ultragreen/carioca/blob/28b447952cf9bdb609ecdc218aa8e60b9b3076f8/bom.xml;bom.xml;50;47;0;0;1;1;5.58;XML;CycloneDX
github.com/Ultragreen/rack-auth-ldap;5;0;0;vbuvadl7wbh3ntswqptg.xml;https://github.com/Ultragreen/rack-auth-ldap/blob/357c3d867a5f8355e8e1a61b4f4a2cc3263af1bd/bom.xml;bom.xml;48;43;0;0;5;3;5.58;XML;CycloneDX
github.com/Ultragreen/rack-rest-rspec;2;0;0;gxnoct1xsgdjyvi9u8gm.xml;https://github.com/Ultragreen/rack-rest-rspec/blob/a8d0c7f6130c212c5b0bcc57b2661b2babebd37f/bom.xml;bom.xml;50;47;0;0;1;1;5.57;XML;CycloneDX
github.com/Ultragreen/simple-annotations;0;0;0;utrkiiink8zsveowwyh6.xml;https://github.com/Ultragreen/simple-annotations/blob/4ec126dda325b6a7e30f865ba70d2eefa163640a/bom.xml;bom.xml;42;39;0;0;1;1;5.58;XML;CycloneDX
github.com/Ultragreen/thot;2;0;0;2o47yum8g8uctl8827sy.xml;https://github.com/Ultragreen/thot/blob/f0cbcd0b4f4eea425b638eccdbc818448be85e94/bom.xml;bom.xml;61;56;0;0;4;1;5.6;XML;CycloneDX
github.com/VaughnValle/blue-sky;345;0;0;pg4sitenqwm8eoz2flh4.spdx;https://github.com/VaughnValle/blue-sky/blob/456e42998756605f2f8ea0ec3a319a022ec09519/picom/LICENSE.spdx;picom/LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/Vertexwahn/FlatlandRT;72;0;0;kbeg111unlih6zm68uk2.spdx;https://github.com/Vertexwahn/FlatlandRT/blob/011485f659378bad404f1b5a9f1433b9562249f5/devertexwahn/flatland/LICENSES/LICENSE.spdx;devertexwahn/flatland/LICENSES/LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/WasmEdge/WasmEdge;8437;0;0;r97x92f5wumfty5lnk7x.spdx;https://github.com/WasmEdge/WasmEdge/releases/download/0.14.0/WasmEdge-0.14.0-src.tar.gz;wasmedge/LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/WasmEdge/WasmEdge;8437;0;0;4sojtviwtwcijz2x3jtt.json;https://github.com/WasmEdge/WasmEdge/releases/download/0.14.0/sbom.tar.gz;home/runner/work/WasmEdge/WasmEdge/spdx-66fae609-6e3a-4148-bb19-505af788fdd5.spdx.json;117;0;0;0;0;0;4.78;JSON;SPDX
github.com/WasmEdge/WasmEdge;8437;0;0;wnqwa5rlrf6bgd7phg41.spdx;https://github.com/WasmEdge/WasmEdge/blob/5b7a8deaacc1382d77676537daeb93fc9db8c756/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/Wind-River/Lander;2;0;0;wmv3k3f6kzj3rb08ij7k.spdx;https://github.com/Wind-River/Lander/blob/98b5986d56f4ee6ae58febd496495acb2413ed33/Lander.spdx;Lander.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/Wind-River/vxworks7-client-for-bluemix;4;0;0;9ge5g2warqu2t4prl59r.spdx;https://github.com/Wind-River/vxworks7-client-for-bluemix/blob/a7ed81653cd3ec2e673d53d5e29f8fe70a587cc1/vxworks7-client-for bluemix.spdx;vxworks7-client-for bluemix.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/Wind-River/wr-lx-setup;12;0;0;1650adx3ey9yqf6c6w3j.spdx;https://github.com/Wind-River/wr-lx-setup/blob/99ce648ea26b24bac9e70644e787ff527412b597/wr-lx-setup-master.spdx;wr-lx-setup-master.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/Wind-River/wrscompositor;5;0;0;jkoa5tyaxna8krkp1ys9.spdx;https://github.com/Wind-River/wrscompositor/blob/b9a44cfb0b23b00d1de6997bd4466498120085be/wrscompositor-2016.12.08.spdx;wrscompositor-2016.12.08.spdx;0;0;0;0;0;0;6.96;SPDX;SPDX
github.com/a-grasso/deprec;8;0;0;691b8amx9nhlnfqls3f9.json;https://github.com/a-grasso/deprec/blob/2853fc391cf9fe63e785673a5d819b2784d69beb/deptrack.sbom.json;deptrack.sbom.json;167;80;5;47;31;2;8.2;JSON;CycloneDX
github.com/a-grasso/deprec-cli;10;0;0;4drx3uau4qsbwstcdp52.json;https://github.com/a-grasso/deprec-cli/blob/e689ebc64bb085e23dc3e637e88a4a2855c8fd41/sboms/deptrack.sbom.json;sboms/deptrack.sbom.json;167;80;5;47;31;2;8.2;JSON;CycloneDX
github.com/adambrewster/Defer.jl;25;0;0;sracxi2xc03xfrocsi3e.spdx;https://github.com/adambrewster/Defer.jl/blob/bffb86ad6f2cfe232258541b57248c1d3e79858a/SPDX.spdx;SPDX.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/ahkohd/tauri-awesome-rpc;60;0;0;kt9t5sbhs1yjataujsp1.spdx;https://github.com/ahkohd/tauri-awesome-rpc/blob/275bb77568e8709ae41cc94c2e720d211fccd9df/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/apache/camel-kamelets;55;0;0;2wbb51eblu0nxwupfd6y.xml;https://github.com/apache/camel-kamelets/blob/604342153316e72228087d7f8f12d731f5eae737/camel-kamelets-sbom/camel-kamelets-sbom.xml;camel-kamelets-sbom/camel-kamelets-sbom.xml;184;182;1;7;2;0;7.8;XML;CycloneDX
github.com/apache/camel-kamelets;55;0;0;anlz7es1yfeib39nn3jp.json;https://github.com/apache/camel-kamelets/blob/604342153316e72228087d7f8f12d731f5eae737/camel-kamelets-sbom/camel-kamelets-sbom.json;camel-kamelets-sbom/camel-kamelets-sbom.json;184;3;1;7;2;0;7.8;JSON;CycloneDX
github.com/aws-samples/data-perimeter-helper;13;0;0;m3u28fl957xyucdzbom6.xml;https://github.com/aws-samples/data-perimeter-helper/blob/f3558996013c8624217c27e1640e2d51db9957dc/cyclonedx.xml;cyclonedx.xml;39;0;0;0;2;1;7.25;XML;CycloneDX
github.com/backtrace-labs/backtrace-log4j;3;0;0;3m1p65ldnbrub2lpmqp4.spdx;https://github.com/backtrace-labs/backtrace-log4j/blob/910e22254ce784288fb104c1328af0ffa5a97076/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/backtrace-labs/backtrace-log4j2;1;0;0;8uyu63cnsa30plrqggrz.spdx;https://github.com/backtrace-labs/backtrace-log4j2/blob/c261b8c6c5990a8a2b3ec54645271bb6d02af988/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/backtrace-labs/poireau;86;0;0;iwf55lwttcdywz9e8284.spdx;https://github.com/backtrace-labs/poireau/blob/ded7c65a167fad56d0ed9d1aad00f1f263f09bed/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/boyter/lc;124;0;0;hdwmjpyd51slb76mkkp5.spdx;https://github.com/boyter/lc/blob/33e699e3914fed5aaf084ecd0404ba093fa4a411/licensechecker.spdx;licensechecker.spdx;1;2;0;0;0;0;5.65;SPDX;SPDX
github.com/char0n/asyncapi-runtime-expression;1;0;0;emj5crpv2ok84vafe8ul.yaml;https://github.com/char0n/asyncapi-runtime-expression/blob/986e2ed4809e30e856048772900e0dc93b21ad37/sbom.spdx.yaml;sbom.spdx.yaml;2;2;0;0;0;0;0;YAML;SPDX
github.com/char0n/openapi-runtime-expression;5;0;0;6tnqaii1mujv6k9212jf.yaml;https://github.com/char0n/openapi-runtime-expression/blob/75d33dc69f6a80e742478c39a8836a0109156af1/sbom.spdx.yaml;sbom.spdx.yaml;2;2;0;0;0;0;0;YAML;SPDX
github.com/chxb1987/280xxBootLoader;8;0;0;ex2li5ktnxd5i8pg8vf3.spdx;https://github.com/chxb1987/280xxBootLoader/blob/911e07bd280e6bbbc7900861c4f5d5537c986b78/Compiler/ti-cgt-c2000_16.9.1.LTS/c2000_rts_16_9_0_LTS-36FD96FD-B221-43cc-A282-15A2684D3687.spdx;Compiler/ti-cgt-c2000_16.9.1.LTS/c2000_rts_16_9_0_LTS-36FD96FD-B221-43cc-A282-15A2684D3687.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/cinaq/mendix-cli;21;0;0;vi6uf1zo7lnl12ptprbp.json;https://github.com/cinaq/mendix-cli/blob/25df811cafc823ef193b9e741c062f62c582830b/resources/app/vendorlib/vendorlib-sbom.json;resources/app/vendorlib/vendorlib-sbom.json;14;0;0;0;0;0;7.77;JSON;CycloneDX
github.com/cisagov/untitledgoosetool;908;0;0;ao6u4nx4vdbva6e594pp.json;https://github.com/cisagov/untitledgoosetool/blob/6febba80f527a312ed0018288217641becc46303/spdx_output.json;spdx_output.json;7;0;0;4;8;1;6.8;JSON;SPDX
github.com/cisagov/untitledgoosetool;908;0;0;b1admov4hxpmmn5qvjqv.json;https://github.com/cisagov/untitledgoosetool/blob/6febba80f527a312ed0018288217641becc46303/cyclonedx_output.json;cyclonedx_output.json;6;0;0;4;8;1;6.34;JSON;CycloneDX
github.com/cncf/foundation;556;0;0;d4hkm97tp9ul1xzuu0d4.json;https://github.com/cncf/foundation/blob/88f1a47550eb2df71b4b6e9c148a1c2f99a1d92e/license-exceptions/cncf-exceptions-2021-07-19.json;license-exceptions/cncf-exceptions-2021-07-19.json;1;1;0;0;0;0;6.52;JSON;SPDX
github.com/cncf/foundation;556;0;0;tn8v7ne0dd1ttchicgo4.spdx;https://github.com/cncf/foundation/blob/88f1a47550eb2df71b4b6e9c148a1c2f99a1d92e/license-exceptions/cncf-exceptions-2021-07-19.spdx;license-exceptions/cncf-exceptions-2021-07-19.spdx;0;0;0;0;0;0;5.65;SPDX;SPDX
github.com/cncf/foundation;556;0;0;gija0dmbve3rpcxv3ohz.spdx;https://github.com/cncf/foundation/blob/88f1a47550eb2df71b4b6e9c148a1c2f99a1d92e/license-exceptions/cncf-exceptions-2023-08-31.spdx;license-exceptions/cncf-exceptions-2023-08-31.spdx;0;0;0;0;0;0;5.43;SPDX;SPDX
github.com/cncf/foundation;556;0;0;j6iauipn85ux3wcj7dpz.spdx;https://github.com/cncf/foundation/blob/88f1a47550eb2df71b4b6e9c148a1c2f99a1d92e/license-exceptions/cncf-exceptions-2022-04-12.spdx;license-exceptions/cncf-exceptions-2022-04-12.spdx;0;0;0;0;0;0;5.72;SPDX;SPDX
github.com/cncf/foundation;556;0;0;zlymz0azby540j2neqqr.spdx;https://github.com/cncf/foundation/blob/88f1a47550eb2df71b4b6e9c148a1c2f99a1d92e/license-exceptions/cncf-exceptions-2023-06-27.spdx;license-exceptions/cncf-exceptions-2023-06-27.spdx;14;14;0;0;0;0;5.22;SPDX;SPDX
github.com/cncf/foundation;556;0;0;83kn0a0q2k6nhc32bbmo.spdx;https://github.com/cncf/foundation/blob/88f1a47550eb2df71b4b6e9c148a1c2f99a1d92e/license-exceptions/cncf-exceptions-2019-11-01.spdx;license-exceptions/cncf-exceptions-2019-11-01.spdx;428;545;0;0;0;0;6.08;SPDX;SPDX
github.com/codeeu/codeweek;18;0;0;x7jwhiix7i22fpbprme0.json;https://github.com/codeeu/codeweek/blob/73f46b7a01385598762d57d65ab351474b97714a/bom.json;bom.json;168;0;0;0;2;0;7.39;JSON;CycloneDX
github.com/commitdev/terraform-aws-https-redirect;0;0;0;a7xsvogjphje2ck8qxea.spdx;https://github.com/commitdev/terraform-aws-https-redirect/blob/a41f11d10113635b25615f7474d72338a2d5ff6e/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/terraform-aws-zero;5;0;0;0rpopld0ttw0lqamzpsu.spdx;https://github.com/commitdev/terraform-aws-zero/blob/51237e0eef465639dbeebd314c506c401bc98281/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero;566;0;0;9val7q93g1ysdbfwqhtq.spdx;https://github.com/commitdev/zero/releases/download/v0.2.6/zero_0.2.6_Linux_x86_64.tar.gz;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero;566;0;0;9wfmb1sutqqpcvvi6tbi.spdx;https://github.com/commitdev/zero/releases/download/v0.2.6/zero_0.2.6_Darwin_x86_64.tar.gz;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero;566;0;0;b4sofuz1l066oeensvi8.spdx;https://github.com/commitdev/zero/releases/download/v0.2.6/zero_0.2.6_Darwin_arm64.tar.gz;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero;566;0;0;jkfs26x5q9fghu5xfcx0.spdx;https://github.com/commitdev/zero/releases/download/v0.2.6/zero_0.2.6_Linux_arm64.tar.gz;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero;566;0;0;g0awawoamfcvcw50noe4.spdx;https://github.com/commitdev/zero/releases/download/v0.2.6/zero_0.2.6_Linux_i386.tar.gz;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero;566;0;0;u1295pdxk2r701awndv2.spdx;https://github.com/commitdev/zero/blob/de71b8bd09b0d8d57107fbdd61ec870994a6cc41/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-aws-eks-stack;16;0;0;efrlfojl4gkxv4fa30u0.spdx;https://github.com/commitdev/zero-aws-eks-stack/blob/8458d7e5de73ae43b3afe2efa163839c27ebb366/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-backend-go;4;0;0;47y1nwjgxxa9sqjzt2mk.spdx;https://github.com/commitdev/zero-backend-go/blob/d2ac5021a734f5acadfbe6839d3fd78b0307a62b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-backend-node;1;0;0;vuis4qez7vnk3l3t9nkk.spdx;https://github.com/commitdev/zero-backend-node/blob/cf7f3b3954b3e3b2d3af1b8c7d9c77d4c627cb3b/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-frontend-react;5;0;0;6smq283uerg36mbr13gn.spdx;https://github.com/commitdev/zero-frontend-react/blob/c332cc7ef9008fb1a95aba8f80c59868d45175c0/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-notification-service;3;0;0;kb4qjfnczr3qtxahvcwn.spdx;https://github.com/commitdev/zero-notification-service/releases/download/v0.4.1/zero-notification-service_0.4.1_Darwin_x86_64.tar.gz;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-notification-service;3;0;0;btt00hlkbg615p0m0dy1.spdx;https://github.com/commitdev/zero-notification-service/releases/download/v0.4.1/zero-notification-service_0.4.1_Linux_x86_64.tar.gz;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-notification-service;3;0;0;1xvj63asy169jbvzzghg.spdx;https://github.com/commitdev/zero-notification-service/releases/download/v0.4.1/zero-notification-service_0.4.1_Linux_i386.tar.gz;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-notification-service;3;0;0;gea5e0fa9442vzsg8uvk.spdx;https://github.com/commitdev/zero-notification-service/blob/9907cdd1c723531a58e4192abb18a3b8258e7234/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/commitdev/zero-static-site-gatsby;1;0;0;s73u42i8l4fncqn506j6.spdx;https://github.com/commitdev/zero-static-site-gatsby/blob/c26d88bae463c489189e229d9cb6e59d44968816/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/coreinfrastructure/best-practices-badge;1208;0;0;a2eyszp6xjmfw46hi47r.spdx;https://github.com/coreinfrastructure/best-practices-badge/blob/a2e3ec2168c3d3094f8dccbf6b1f10a2c77ddaed/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/crabnebula-dev/cargo-packager;240;0;0;ove9re4lk2oghymgn1cx.spdx;https://github.com/crabnebula-dev/cargo-packager/blob/a6c375c7f8c21372ca5064eb6087c52c55d8f55d/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/crabnebula-dev/drag-rs;66;0;0;gniwrl01w311r6qtcgb8.spdx;https://github.com/crabnebula-dev/drag-rs/blob/9faf7bb2f2e8691b587ab746dbc812c4f2b10d09/LICENSE.spdx;LICENSE.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/cristianovisk/regvuln;15;0;0;zjey46g1kfjo0x0cp1ta.json;https://github.com/cristianovisk/regvuln/blob/bd835d9f005115b39c50a5376d58a0f38a32fb2c/bom.json;bom.json;17;0;0;0;5;0;6.52;JSON;CycloneDX
github.com/crossplane-contrib/provider-kafka;26;0;0;ihrt8ab2p9wwt8sq1nox.xml;https://github.com/crossplane-contrib/provider-kafka/blob/6bfe34ee4348711de1ad7ed589629092ecb0b1a8/provider-kafka-sbom.xml;provider-kafka-sbom.xml;586;0;3;67;68;2;5.65;XML;CycloneDX
github.com/ct-clmsn/armd4ocl;1;0;0;38124lh3j8ldmbplduds.spdx;https://github.com/ct-clmsn/armd4ocl/blob/194587a393e2a34be6f124fd561e1281e70d9f9e/armd4ocl.spdx;armd4ocl.spdx;0;0;0;0;0;0;0;SPDX;SPDX
github.com/ct-clmsn/framedata;1;0;0;ahm3rl39xsd4jdv15eqo.spdx;https://github.com/ct-clmsn/framedata/blob/5bd3deffd0615940bd4eda4cd58b095901c990e5/framedata.spdx;framedata.spdx;0;0;0;0;0;0;0;SPDX;SPDX
